Date,Open,High,Low,Close,Volume,MA5,MA20,Daily_Return
2026-05-04,224.0,229.5,223.5,227.5,57506042,225.1,211.325,3.6446469248291535
2026-05-05,227.5,240.0,227.0,239.5,162873566,227.4,213.65,5.274725274725278
2026-05-06,246.5,253.0,245.0,252.0,240330399,232.7,216.65,5.219206680584554
2026-05-07,255.0,258.0,250.0,253.5,128767846,238.4,219.25,0.5952380952380931
2026-05-08,254.0,256.0,245.5,250.0,102375417,244.5,221.75,-1.3806706114398382
2026-05-11,256.5,258.0,251.0,252.0,63063740,249.4,224.325,0.8000000000000007
2026-05-12,254.0,254.0,246.0,250.0,84325367,251.5,226.825,-0.7936507936507908
2026-05-13,246.5,251.0,242.5,251.0,72415109,251.3,229.0,0.40000000000000036
2026-05-14,255.0,255.0,244.0,244.5,73360409,249.5,230.85,-2.589641434262946
2026-05-15,249.0,260.0,247.0,248.5,138413483,249.2,232.925,1.6359918200409052
2026-05-18,251.0,251.0,241.0,248.5,63512356,248.5,235.05,0.0
2026-05-19,251.0,254.0,244.0,245.0,70223341,247.5,236.925,-1.4084507042253502
2026-05-20,246.5,246.5,239.5,240.0,62650287,245.3,238.375,-2.0408163265306145
2026-05-21,245.0,249.0,244.0,247.5,51483466,245.9,239.7,3.125
2026-05-22,249.0,251.5,245.0,250.0,56310552,246.2,240.95,1.0101010101010166
2026-05-25,255.0,263.5,255.0,261.0,122990174,248.7,242.925,4.400000000000004
2026-05-26,262.5,263.5,257.0,259.0,55665305,251.5,244.475,-0.7662835249042099
2026-05-27,263.0,269.0,261.0,264.0,78352856,256.3,246.4,1.9305019305019266
2026-05-28,265.0,269.5,259.5,263.0,73792269,259.4,248.3,-0.37878787878787845
2026-05-29,269.0,289.0,268.0,289.0,289511198,267.2,251.775,9.885931558935358
2026-06-01,302.0,304.5,293.0,293.5,205766647,273.7,255.075,1.5570934256055269
2026-06-02,297.5,302.0,293.0,301.5,113076476,282.2,258.175,2.7257240204429323
2026-06-03,306.0,314.0,299.0,309.0,149620933,291.2,261.025,2.487562189054726
2026-06-04,309.0,309.0,293.0,293.0,110760779,297.2,263.0,-5.177993527508096
2026-06-05,290.5,292.5,278.0,284.5,93158859,296.3,264.725,-2.9010238907849817
2026-06-08,257.5,272.0,257.5,269.5,117863651,291.5,265.6,-5.27240773286467
2026-06-09,270.5,277.5,268.5,277.5,74649081,286.7,266.975,2.9684601113172615
2026-06-10,271.0,274.0,262.5,263.0,93369272,277.5,267.575,-5.225225225225227
2026-06-11,260.0,262.5,251.5,258.5,97550509,270.6,268.275,-1.7110266159695797
2026-06-12,266.5,269.0,260.0,260.5,60260948,265.8,268.875,0.7736943907156624
2026-06-15,271.0,272.5,265.0,267.5,54689024,265.4,269.825,2.6871401151631558
2026-06-16,270.0,271.0,265.5,269.0,56878574,263.7,271.025,0.5607476635514086
2026-06-17,266.0,272.0,264.0,272.0,42755242,265.5,272.625,1.1152416356877248
2026-06-18,270.5,271.5,268.5,268.5,68996866,267.5,273.675,-1.2867647058823484
2026-06-22,270.0,275.5,268.5,268.5,67145972,269.1,274.6,0.0
2026-06-23,270.0,270.5,259.0,259.5,92063800,267.5,274.525,-3.3519553072625663
2026-06-24,255.0,261.0,255.0,256.0,63690545,264.9,274.375,-1.3487475915221592
2026-06-25,260.5,262.5,257.5,257.5,43578494,262.0,274.05,0.5859375
2026-06-26,255.5,255.5,248.0,248.5,80450955,258.0,273.325,-3.495145631067964
2026-06-29,250.0,252.0,246.0,246.5,49210311,253.6,271.2,-0.8048289738430636
2026-06-30,251.5,255.5,249.0,251.0,52952173,251.9,269.075,1.8255578093306246
2026-07-01,255.0,255.5,248.0,248.0,65880617,250.3,266.4,-1.195219123505975
2026-07-02,239.0,243.0,238.0,239.0,67897136,246.6,262.9,-3.629032258064513
2026-07-03,237.0,241.0,236.0,240.5,51008242,245.0,260.275,0.6276150627614996
2026-07-06,243.5,247.5,240.5,242.0,43693584,244.1,258.15,0.6237006237006293
2026-07-07,243.0,243.0,236.0,237.0,51778760,241.3,256.525,-2.066115702479343
2026-07-08,240.0,240.5,234.0,237.5,37939126,239.2,254.525,0.21097046413502962
2026-07-09,238.0,240.0,234.5,237.5,40528079,238.9,253.25,0.0
2026-07-13,242.0,242.5,236.5,236.5,37504587,238.1,252.15,-0.42105263157894424
2026-07-14,236.0,237.0,230.0,235.5,48112076,236.8,250.9,-0.42283298097252064
2026-07-15,236.0,241.0,235.5,239.0,36108846,237.2,249.475,1.4861995753715496
2026-07-16,240.5,244.0,238.0,242.5,39074704,238.2,248.15,1.4644351464435212
2026-07-17,238.0,241.5,233.0,234.0,69006897,237.5,246.25,-3.5051546391752564
2026-07-20,235.5,238.5,230.5,234.5,48579978,237.1,244.55,0.21367521367521292
2026-07-21,238.0,247.0,236.5,246.0,51471036,239.2,243.425,4.904051172707891
2026-07-22,249.0,259.0,248.0,251.5,67787081,241.7,243.025,2.2357723577235866
2026-07-23,256.5,259.5,253.5,257.5,63787974,244.7,243.1,2.385685884691857
2026-07-24,254.0,256.0,251.5,252.5,33694573,248.4,242.85,-1.9417475728155331
2026-07-27,253.0,254.5,246.0,253.0,35908207,252.1,243.075,0.1980198019801982
2026-07-28,246.0,247.0,238.0,238.0,52860433,250.5,242.65,-5.928853754940711
2026-07-29,240.0,246.5,231.0,237.0,84937463,247.6,241.95,-0.42016806722688926
2026-07-30,236.0,237.5,226.5,229.5,77132664,242.0,241.025,-3.164556962025311
2026-07-31,245.0,252.0,242.5,250.5,99413798,241.6,241.6,9.15032679738561
2026-08-03,244.5,254.0,242.5,253.0,52666207,241.6,242.225,0.9980039920159722
2026-08-04,249.0,254.5,246.0,250.0,41095656,244.0,242.625,-1.1857707509881465
2026-08-05,257.0,260.5,256.0,258.5,72633762,248.3,243.7,3.400000000000003
2026-08-06,258.5,265.0,257.5,264.5,82178728,255.3,245.05,2.3210831721470093
2026-08-07,265.5,267.0,258.0,260.0,38813488,257.2,246.175,-1.7013232514177745
2026-08-10,262.5,266.5,262.0,264.5,34854398,259.5,247.575,1.7307692307692246
2026-08-11,266.0,266.0,260.5,263.0,24592444,262.1,248.95,-0.5671077504725952
2026-08-12,264.5,270.5,264.0,270.0,60316168,264.4,250.5,2.6615969581748944
2026-08-13,274.5,274.5,261.0,262.0,96829809,263.9,251.475,-2.9629629629629672
2026-08-14,262.0,264.5,257.5,259.5,51013887,263.8,252.75,-0.9541984732824416
2026-08-17,259.5,261.0,255.0,255.0,35551968,261.9,253.775,-1.7341040462427793
2026-08-18,255.0,256.5,247.5,249.0,50539577,259.1,253.925,-2.352941176470591
2026-08-19,245.0,247.0,242.5,245.0,36592747,254.1,253.6,-1.6064257028112428
2026-08-20,250.5,250.5,244.0,246.5,26344428,251.0,253.05,0.612244897959191
2026-08-21,245.0,247.0,243.0,245.5,25420299,248.2,252.7,-0.40567951318458695
2026-08-24,246.0,246.5,243.5,243.5,23690554,245.9,252.225,-0.8146639511201648
2026-08-25,242.0,243.5,238.0,243.0,36819297,244.7,252.475,-0.2053388090349051
2026-08-26,243.0,248.0,241.5,246.5,24910439,245.0,252.95,1.4403292181069949
2026-08-27,248.5,256.5,248.5,252.0,42280355,246.1,254.075,2.2312373225152227
2026-08-28,255.5,256.5,251.0,253.0,31847341,247.6,254.2,0.3968253968253954
2026-08-31,249.5,251.0,246.0,250.0,35223300,248.9,254.05,-1.1857707509881465
2026-09-01,253.0,256.0,251.0,256.0,34131729,251.5,254.35,2.400000000000002
2026-09-02,253.0,255.0,250.5,251.0,29265369,252.4,253.975,-1.953125
2026-09-03,253.5,254.5,247.5,247.5,29851493,251.5,253.125,-1.3944223107569709
2026-09-04,252.5,256.0,251.0,256.0,49402342,252.1,252.925,3.4343434343434343
2026-09-07,258.5,259.0,252.5,256.0,34027046,253.3,252.5,0.0
2026-09-08,256.0,256.0,250.0,251.5,40240647,252.4,251.925,-1.7578125
2026-09-09,250.5,254.0,250.5,252.0,21343799,252.6,251.025,0.1988071570576455
2026-09-10,250.5,252.0,247.5,251.0,40233640,253.3,250.475,-0.3968253968253954
2026-09-11,247.5,249.5,247.0,248.0,24164352,251.7,249.9,-1.195219123505975
2026-09-14,244.5,249.5,243.5,248.5,25260973,250.2,249.575,0.20161290322580072
2026-09-15,247.5,250.0,246.5,246.5,15812094,249.2,249.45,-0.8048289738430636
2026-09-16,247.5,248.5,246.0,248.0,19737377,248.4,249.6,0.6085192697768749
2026-09-17,249.5,253.5,249.5,250.5,26522419,248.3,249.8,1.0080645161290258
